,Synset,Tipo,Info
170,00036299-n,lemma,جای ثابت
171,00047941-n,lemma,عمل انجام شده
172,00037090-n,lemma,هنر نمایی
173,00683930-v,lemma,اعتقاد کردن
174,05778749-n,lemma,کیمیاگری
175,13840958-n,lemma,کیمیاگری
176,00044353-a,lemma,میسر
177,01821266-a,lemma,میسر
178,05810143-n,lemma,عالم باقی
179,00055315-n,lemma,دل کندن
180,13089631-n,lemma,موجب ناراحتی
181,05838765-n,lemma,مقوله
182,07997703-n,lemma,مقوله
183,05835449-n,lemma,وحی الهی
184,14326607-n,lemma,خشخاش وحشی
185,06736769-n,lemma,بازبینی
186,05825245-n,lemma,بازبینی
187,00129527-n,lemma,راه حل
188,05985999-n,lemma,یادگیری
189,05752544-n,lemma,یادگیری
190,05784242-n,lemma,اندیشه وتفکر
191,05835568-n,lemma,اندیشه وتفکر
192,00060414-n,lemma,مهاجرت دسته جمعی
193,00030358-n,lemma,قباله
194,06545137-n,lemma,قباله
195,05835747-n,lemma,تصور کلی
196,00851933-v,lemma,برشته شدن
197,00324560-v,lemma,برشته شدن
198,01195299-v,lemma,نمونه گرفتن
199,05829656-n,lemma,وسیله تحریک
200,05905802-n,lemma,تمجمج
201,05822001-n,lemma,کوپن
202,05897553-n,lemma,تصویر ذهنی
203,09547111-n,lemma,تصویر ذهنی
204,05818620-n,lemma,بطور واقعی
205,06784317-n,lemma,بطور واقعی
206,13930245-n,lemma,اشنایان
207,05817145-n,lemma,اشنایان
208,01069125-n,lemma,تجرد
209,13967507-n,lemma,تجرد
210,05944686-n,lemma,تجرد
211,13967715-n,lemma,تجرد
212,15153353-n,lemma,تجرد
213,05829782-n,lemma,مسرت
214,07527352-n,lemma,مسرت
215,00065418-n,lemma,موفقیت قطعی
216,13273154-n,lemma,حق الامتیاز
217,05829656-n,lemma,حق الامتیاز
218,08153437-n,lemma,حق الامتیاز
219,13257982-n,lemma,حق الامتیاز
220,05794189-n,lemma,تاریخ طبیعی
221,07123870-n,lemma,اظهار تنفر
222,05893653-n,lemma,تصور غلط
223,05896998-n,lemma,وهم گرایی
224,05792312-n,lemma,امکان ناپذیری
225,14483126-n,lemma,امکان ناپذیری
226,02164694-v,lemma,تعجب کردن
227,01827858-v,lemma,تعجب کردن
228,02215977-a,lemma,چندگانه
229,01190948-v,lemma,لذت دادن
230,05784482-n,lemma,مطالعه سخت
231,06377133-n,lemma,مطالعه سخت
232,00051192-n,lemma,عازم میهن
233,00383281-n,lemma,عازم میهن
234,02229055-v,lemma,میل کردن
235,00028280-a,lemma,مبتلا
236,01756292-a,lemma,گذرنده
237,05922014-n,lemma,چیستی
238,06761798-n,lemma,چیستی
239,13836550-n,lemma,منتها درجه
240,00082081-n,lemma,بازار یابی
241,05872742-n,lemma,الفبا
242,06497459-n,lemma,الفبا
243,05916739-n,lemma,معتقدات
244,05941423-n,lemma,معتقدات
245,00981544-v,lemma,لکنت داشتن
246,05954807-n,lemma,زندگی ایلیاتی
247,13928943-n,lemma,زندگی ایلیاتی
248,00093874-n,lemma,نجات دهنده زندگی
249,00096969-n,lemma,پس گیری
250,00097122-n,lemma,پس گیری
251,02575723-v,lemma,حیله زدن
252,05921123-n,lemma,مطلب عمده
253,06604066-n,lemma,مطلب عمده
254,05937524-n,lemma,اصل ماده
255,02613860-v,lemma,پرش کردن
256,00085041-n,lemma,حق شفعه
257,02244773-v,lemma,حراج کردن
258,05954807-n,lemma,قبیله گرایی
259,13928943-n,lemma,قبیله گرایی
260,09774266-n,lemma,رهنمون
261,06670390-n,lemma,قوه چهارم
262,05865034-n,lemma,برایند
263,06201908-n,lemma,تصدیق بلاتصور
264,05949937-n,lemma,تصدیق بلاتصور
265,00089234-n,lemma,غلامی
266,13997050-n,lemma,غلامی
267,05937524-n,lemma,پیش گونه
268,02256998-v,lemma,دیه دادن
269,00093874-n,lemma,نجات غریق
270,00269018-n,lemma,احیا اراضی
271,00086654-n,lemma,سخره
272,05950733-n,lemma,نوید
273,07226545-n,lemma,نوید
274,14757754-n,lemma,پف
275,00177136-v,lemma,به امانت سپردن
276,05958712-n,lemma,جان گرایی
277,05960464-n,lemma,اصول عقاید
278,06790042-n,lemma,اصول عقاید
279,01974298-a,lemma,مرتبط
280,05858407-n,lemma,مرتبط
281,06052300-n,lemma,طب داخلی
282,05779116-n,lemma,صغری وکبری
283,05972585-n,lemma,ماده گرایی
284,02207206-v,lemma,خریداری کردن
285,06099269-n,lemma,الکترونیک
286,06000644-n,lemma,علوم دقیقه
287,05905152-n,lemma,فنون
288,06248968-n,lemma,فنون
289,05820462-n,lemma,رموز فنی
290,06008382-n,lemma,هندسه تحلیلی
291,06055946-n,lemma,پزشکی روانی
292,14204950-n,lemma,پاتولوژی
293,06060845-n,lemma,پاتولوژی
294,01209953-v,lemma,انگشت زدن
295,02307261-v,lemma,تخم گذاردن
296,05952678-n,lemma,موهوم پرستی
297,02262278-v,lemma,امانت گذاردن
298,02261888-v,lemma,امانت گذاردن
299,06090397-n,lemma,نور شیمی
300,06095022-n,lemma,علم نجوم
301,05769471-n,lemma,افکار پوچ
302,06170892-n,lemma,علم کتابداری
303,06061631-n,lemma,پزشکی کودک
304,06071934-n,lemma,جنگلبانی
305,05779371-n,lemma,تحقیقات نظری
306,05972585-n,lemma,ماده پرستی
307,00117959-n,lemma,نادیده گرفته
308,00123783-n,lemma,زخم گلوله
309,06117562-n,lemma,زمین فیزیک
310,01632066-a,lemma,پدافندی
311,01630117-a,lemma,پدافندی
312,06149038-n,lemma,سیاست عملی
313,01233027-v,lemma,آهسته زدن
314,01233194-v,lemma,آهسته زدن
315,00068333-n,lemma,عودت
316,06156968-n,lemma,هنرهای مستظرفه
317,06345773-n,lemma,نمونه بسیارخوب
318,06220449-n,lemma,راست گرایی
319,06291318-n,lemma,کلمه دستوری
320,00134780-n,lemma,پارچه کهنه
321,00076400-v,lemma,استفراغ کردن
322,00528608-v,lemma,منعکس شدن
323,01892104-v,lemma,منعکس شدن
324,02340003-a,lemma,شخص بالاتر
325,06219875-n,lemma,تندروی و افراط
326,01411085-v,lemma,شلاق خوردن
327,06211078-n,lemma,قلاب ماهی گیری
328,13887509-n,lemma,قلاب ماهی گیری
329,06143154-n,lemma,علم الاجتماع
330,06217806-n,lemma,عقیده افراطی
331,08366202-n,lemma,جامعه گرایی
332,06220616-n,lemma,جامعه گرایی
333,06268567-n,lemma,سرمقاله
334,00129089-n,lemma,پایه گذار
335,06174404-n,lemma,گرامر
336,02343517-a,lemma,مبالغه آمیز
337,00181373-n,lemma,تجدید انتخاب
338,06322693-n,lemma,صفت تفضیلی
339,06000644-n,lemma,ریاضیات
340,06314036-n,lemma,تعبیر نادرست
341,07174877-n,lemma,تعبیر نادرست
342,00155298-n,lemma,دلیل رد
343,05826469-n,lemma,دلیل رد
344,00141027-n,lemma,دست مالی
345,02488705-a,lemma,رابطه غیرمستقیم
346,06331281-n,lemma,رابطه غیرمستقیم
347,00075283-n,lemma,ناتو
348,06192665-n,lemma,عام گرایی
349,06379439-n,lemma,شعر کوتاه
350,05952678-n,lemma,موهومات
351,06379439-n,lemma,شعر دشتی
352,06178995-n,lemma,دانش نام
353,01776727-v,lemma,دوست نداشتن
354,10325243-n,lemma,نمونه کامل
355,05924519-n,lemma,نمونه کامل
356,06377000-n,lemma,ادبیات مقدس
357,00177818-r,lemma,روزبروز
358,00081486-r,lemma,روزبروز
359,00221819-n,lemma,قاتل مادر
360,10302816-n,lemma,قاتل مادر
361,10673669-n,lemma,خودکشی
362,00222485-n,lemma,خودکشی
363,01216191-n,lemma,نگهداری
364,00267522-n,lemma,نگهداری
365,06314036-n,lemma,تعبیر غلط
366,07174877-n,lemma,تعبیر غلط
367,01428381-v,lemma,فنا کردن
368,06338908-n,lemma,وجه تسمیه
369,06368962-n,lemma,رمان کوتاه
370,05974363-n,lemma,مکتب عملی
371,01086572-n,lemma,تطابق
372,07176804-n,lemma,تطابق
373,02695627-n,lemma,قصر
374,02465297-v,lemma,محاکمه کردن
375,02643872-v,lemma,محاکمه کردن
376,15265518-n,lemma,جشن فارغ التحصیلی
377,00221981-n,lemma,برادرکشی
378,06421016-n,lemma,فرهنگ جامع
379,06557047-n,lemma,حکم احضار
380,13271498-n,lemma,پرمایگی
381,00264366-n,lemma,پرمایگی
382,06379721-n,lemma,حماسه
383,01887901-v,lemma,آسان رفتن
384,01942347-v,lemma,آسان رفتن
385,01878719-v,lemma,به هدف خوردن
386,05582859-n,lemma,عضو پیوند شده
387,06547992-n,lemma,حکم اعدام
388,08453722-n,lemma,حقوق عرفی
389,06535035-n,lemma,حقوق عرفی
390,02896789-a,lemma,سندی
391,06616806-n,lemma,سندی
392,06148148-n,lemma,علوم سیاسی
393,06122178-n,lemma,علم جغرافیا
394,06666829-n,lemma,کفایت مذاکرات
395,00094312-v,lemma,بال دادن
396,05137938-n,lemma,قطع سر
397,06609503-n,lemma,گفتگوی مفصل
398,06496397-n,lemma,جدول ساعات کار
399,06496499-n,lemma,جدول ساعات کار
400,09252970-n,lemma,صورت فلکی
401,05731779-n,lemma,صورت فلکی
402,00326291-n,lemma,زوم
403,07375525-n,lemma,زوم
404,00705778-v,lemma,بالاتر زدن
405,01135219-v,lemma,بالاتر زدن
406,03354613-n,lemma,چیز ثابت
407,00044353-a,lemma,امکان پذیر
408,01821266-a,lemma,امکان پذیر
409,06716675-n,lemma,نیشخند
410,06716483-n,lemma,نیشخند
411,00309906-n,lemma,سفری
412,06712325-n,lemma,خطبه
413,07243837-n,lemma,خطبه
414,00881901-v,lemma,تعریف کردن از
415,00881661-v,lemma,تعریف کردن از
416,06682794-n,lemma,ابلاغ رسمی
417,08508449-n,lemma,اصل وسرچشمه
418,06675979-n,lemma,اصل وسرچشمه
419,06593803-n,lemma,سریال
420,06621447-n,lemma,سریال
421,06413579-n,lemma,جلد بزرگ
422,06566077-n,lemma,نرم افزار
423,00324384-n,lemma,فرازی
424,06741305-n,lemma,جای دیگر
425,06741099-n,lemma,جای دیگر
426,06748133-n,lemma,مجلس ترحیم
427,06279326-n,lemma,پست الکترونیکی
428,00412839-n,lemma,آدم خواری
429,06652242-n,lemma,مقرر شده
430,00507292-a,lemma,سنگدل
431,01158020-a,lemma,سنگدل
432,02589245-v,lemma,وابسته کردن
433,00432689-n,lemma,کار فرعی
434,00588084-v,lemma,زیان زدن
435,06419628-n,lemma,فرهنگ جغرافیایی
436,10122765-n,lemma,فرهنگ جغرافیایی
437,06372680-n,lemma,اسطوره
438,06370792-n,lemma,رمان پلیسی
439,06719404-n,lemma,استغنا
440,07502980-n,lemma,استغنا
441,10771270-n,lemma,تبصره قانون
442,07319652-n,lemma,عدم تکامل
443,00230324-n,lemma,عدم تکامل
444,00397191-n,lemma,تزکیه و تصفیه
445,00259177-n,lemma,جبران خسارت
446,13290676-n,lemma,جبران خسارت
447,02862251-a,lemma,حالت مالکیت
448,06311852-n,lemma,حالت مالکیت
449,06318904-n,lemma,مصدر
450,00259177-n,lemma,فریادرسی
451,13290676-n,lemma,فریادرسی
452,03523633-n,lemma,کار ذوقی
453,00432689-n,lemma,کار ذوقی
454,06362441-n,lemma,حروف تصویری
455,06403679-n,lemma,حروف تصویری
456,07072434-n,lemma,سخن منثور
457,06376572-n,lemma,سخن منثور
458,02666943-n,lemma,دکان قصابی
459,00336430-n,lemma,تکان سر
460,07274316-n,lemma,تکان سر
461,00856824-v,lemma,نیایش کردن
462,06412497-n,lemma,پرتیراژترین کتاب
463,06580646-n,lemma,برنامه سیستم
464,01969707-a,lemma,ماهیانه
465,00254978-r,lemma,ماهیانه
466,06090304-n,lemma,زمین شیمی
467,13253751-n,lemma,خرید ارزان
468,06771159-n,lemma,خرید ارزان
469,00436187-n,lemma,بالانس
470,06267655-n,lemma,اعلان و آگهی
471,00320852-n,lemma,مواد الحاقی
472,00207622-n,lemma,به استثنا
473,05938314-n,lemma,عالم صغیر
474,07355014-n,lemma,امگا
475,06821279-n,lemma,بشرح فوق
476,00470966-n,lemma,رگبی
477,06357304-n,lemma,رمز دودویی
478,05940214-n,lemma,امر خیالی
479,11484375-n,lemma,امر خیالی
480,10211203-n,lemma,اهل خانه
481,02393086-a,lemma,مربوط به علم
482,06626743-n,lemma,قانون منسوخ
483,14006821-n,lemma,قانون منسوخ
484,07243837-n,lemma,قدرت استقلال
485,06755947-n,lemma,جمله شرطی
486,06758135-n,lemma,خبردروغ
487,02799071-n,lemma,بازی بیس بال
488,00471613-n,lemma,بازی بیس بال
489,00282613-n,lemma,دوره زندگی
490,00583246-n,lemma,دوره زندگی
491,13507827-n,lemma,دوره زندگی
492,11473807-n,lemma,دوره زندگی
493,06748703-n,lemma,برنامه نمایش
494,06399995-n,lemma,پاراگراف
495,08508449-n,lemma,منبع خبر
496,06675979-n,lemma,منبع خبر
497,02020011-a,lemma,مسجع
498,02020011-a,lemma,نوان
499,00327824-n,lemma,نوان
500,06764623-n,lemma,ذیل نامه
501,06661747-n,lemma,سیاست عدم مداخله
502,02890940-n,lemma,ترمز ماشین
503,06124395-n,lemma,فن معماری
504,00125993-a,lemma,نام برده
505,05669034-n,lemma,معتاد به
506,06398090-n,lemma,مقدمه سند
507,06801418-n,lemma,خط زیرین
508,02769933-a,lemma,شماره ای
509,07502980-n,lemma,با وجود
510,02324182-v,lemma,قرض کردن
511,06308987-n,lemma,پسوند
512,14045507-n,lemma,سترونی
513,14495230-n,lemma,سترونی
514,06624161-n,lemma,نامه رسمی
515,04074482-n,lemma,گزیر
516,00259177-n,lemma,گزیر
517,06600139-n,lemma,مایه نفاق
518,00405079-v,lemma,بهم ارتباط داشتن
519,03089624-n,lemma,قنادی
520,06630017-n,lemma,تبریک
521,07140348-n,lemma,تبریک
522,06633896-n,lemma,تبریک
523,07343713-n,lemma,وقفه زمانی
524,06401526-n,lemma,وقفه زمانی
525,06455138-n,lemma,خبرخوش
526,00266645-n,lemma,هواخوری
527,00401783-n,lemma,نیرو بخشی
528,07574504-n,lemma,نیرو بخشی
529,00331102-n,lemma,نشاکاری
530,00693679-n,lemma,نشاکاری
531,06761798-n,lemma,خرده گیری
532,06635759-n,lemma,چیز تکراری
533,00429440-n,lemma,فرار از واقعیات
534,06762711-n,lemma,گزارش رویداد
535,00156390-n,lemma,ماشه اسلحه
536,00343894-n,lemma,همکاری متقابل
537,01110063-n,lemma,همکاری متقابل
538,00278710-v,lemma,تجدید سازمان کردن
539,00335988-n,lemma,تلق تلق
540,07339098-n,lemma,تلق تلق
541,05613794-n,lemma,نهاد
542,07947069-n,lemma,نهاد
543,00966599-n,lemma,دزدی
544,00783063-n,lemma,دزدی
545,00138956-n,lemma,ربایش
546,03450881-n,lemma,ربایش
547,06310237-n,lemma,چیز
548,02729965-n,lemma,چیز
549,03218545-n,lemma,چیز
550,07014029-n,lemma,کار
551,06545137-n,lemma,کار
552,00432689-n,lemma,کار
553,00719705-n,lemma,کار
554,08403631-n,lemma,کار
555,00583246-n,lemma,کار
556,13315999-n,lemma,کار
557,07447261-n,lemma,کار
558,13931889-n,lemma,کار
559,07330362-n,lemma,کار
560,06324669-n,lemma,اسباب
561,05218899-n,lemma,اسباب
562,02727825-n,lemma,اسباب
563,02729837-n,lemma,اسباب
564,02729965-n,lemma,اسباب
565,03405725-n,lemma,اسباب
566,04516672-n,lemma,اسباب
567,01134037-n,lemma,دارایی
568,05154517-n,lemma,دارایی
569,03419014-n,lemma,جامه
570,04446162-n,lemma,جامه
571,02728440-n,lemma,لباس
572,03236735-n,lemma,لباس
573,04223299-n,lemma,لباس
574,04531873-n,lemma,لباس
575,04532106-n,lemma,لباس
576,00927017-a,lemma,موجود
577,00024257-r,lemma,هیچ
578,13740168-n,lemma,هیچ
579,00024509-r,lemma,هیچ
580,15228787-n,lemma,هیچ
581,00020997-r,lemma,هیچ
582,00020759-r,lemma,هیچ
583,13773725-n,lemma,هیچ
584,00019339-r,lemma,هیچ
585,00146387-r,lemma,هیچ
586,13740168-n,lemma,صفر
587,00024257-r,lemma,ابدا
588,00024356-r,lemma,ابدا
589,00024682-r,lemma,ابدا
590,00020997-r,lemma,ابدا
591,00020759-r,lemma,ابدا
592,09923418-n,lemma,عدم
593,00067153-n,lemma,عدم
594,13740168-n,lemma,عدم
595,06532763-n,lemma,عدم
596,06310237-n,lemma,موضوع
597,05814291-n,lemma,موضوع
598,05920272-n,lemma,موضوع
599,04145056-n,lemma,منظره
600,06132724-n,lemma,هدف
601,00187337-n,lemma,هدف
602,05982152-n,lemma,هدف
603,03838298-n,lemma,هدف
604,10470460-n,lemma,هدف
605,10401331-n,lemma,هدف
606,03748886-n,lemma,کالا
607,02753865-v,lemma,اعتراض کردن
608,00615774-v,lemma,اعتراض کردن
609,00807941-v,lemma,اعتراض کردن
610,01500214-v,lemma,اعتراض کردن
611,00521584-a,lemma,تمام
612,00522463-a,lemma,تمام
613,00311505-a,lemma,تمام
614,07257582-n,lemma,درست
615,04254777-n,lemma,درست
616,01406640-a,lemma,درست
617,00361125-a,lemma,دست نخورده
618,00515870-a,lemma,کامل
619,00522463-a,lemma,کامل
620,00311505-a,lemma,کامل
621,00528167-a,lemma,کامل
622,00521584-a,lemma,همه
623,01171396-a,lemma,سالم
624,13742840-n,lemma,واحد
625,06501622-n,lemma,واحد
626,04743370-n,lemma,واحد
627,14460565-n,lemma,واحد
628,00335988-n,lemma,یکه
629,07339098-n,lemma,یکه
630,08436036-n,lemma,سازواره
631,00004475-n,lemma,سازواره
632,08436036-n,lemma,سازمان
633,00004475-n,lemma,سازمان
634,03570372-n,lemma,سازمان
635,08378819-n,lemma,سازمان
636,13954253-n,lemma,مخلوق
637,09976429-n,lemma,مخلوق
638,09604981-n,lemma,شخصیت
639,10417424-n,lemma,شخصیت
640,04617562-n,lemma,شخصیت
641,10417682-n,lemma,شخصیت
642,02675657-n,lemma,جوهر
643,14607521-n,lemma,جوهر
644,05404598-n,lemma,جوهر
645,14917635-n,lemma,جوهر
646,14847103-n,lemma,جوهر
647,09466280-n,lemma,زندگی
648,15140405-n,lemma,عمر
649,00413239-n,lemma,مدت
650,05051249-n,lemma,مدت
651,15133621-n,lemma,مدت
652,06858779-n,lemma,مدت
653,15133621-n,lemma,دوام
654,05054130-n,lemma,دوام
655,01021889-n,lemma,دوام
656,13962360-n,lemma,دوام
657,14000200-n,lemma,حبس ابد
658,00042311-n,lemma,سبب
659,07029682-n,lemma,علت
660,14070360-n,lemma,علت
661,03789014-n,lemma,انگیزه
662,07029682-n,lemma,انگیزه
663,04320126-n,lemma,انگیزه
664,05827684-n,lemma,انگیزه
665,13273154-n,lemma,انگیزه
666,09179776-n,lemma,انگیزه
667,07514345-n,lemma,جنبش
668,01259773-n,lemma,جنبش
669,13507617-n,lemma,جنبش
670,00770437-v,lemma,ایجاد کردن
671,01645601-v,lemma,ایجاد کردن
672,06326797-n,lemma,شخص
673,05217688-n,lemma,شخص
674,10203839-n,lemma,شخص
675,05870055-n,lemma,شخص
676,10153414-n,lemma,شخص
677,10083358-n,lemma,شخص
678,09991026-n,lemma,شخص
679,06326797-n,lemma,ادم
680,05217688-n,lemma,ادم
681,05870055-n,lemma,ادم
682,13742573-n,lemma,ادم
683,02472293-n,lemma,ادم
684,10182913-n,lemma,ادم
685,06326797-n,lemma,کس
686,05217688-n,lemma,کس
687,05521514-n,lemma,کس
688,09982873-n,lemma,کس
689,06326797-n,lemma,هیکل
690,04998530-n,lemma,هیکل
691,00007846-n,lemma,شخصی
692,04677716-n,lemma,شخصی
693,05929008-n,lemma,شخصی
694,00097022-a,lemma,مرگبار
695,00586183-a,lemma,مخرب
696,10182913-n,lemma,انسان
697,00015388-n,lemma,جانور
698,09845589-n,lemma,جانور
699,00015388-n,lemma,حیوان
700,09845589-n,lemma,حیوان
701,00015388-n,lemma,جانوری
702,00015388-n,lemma,حس و حرکت
703,00084795-a,lemma,بی رحم
704,00015388-n,lemma,جانداران
705,07993279-n,lemma,جانداران
706,01089137-v,lemma,مستقر کردن
707,05906080-n,lemma,گیاه
708,12212361-n,lemma,گیاه
709,07707451-n,lemma,گیاه
710,12104501-n,lemma,گیاه
711,05906080-n,lemma,نهال
712,04119751-n,lemma,نهال
713,13108481-n,lemma,نهال
714,05906080-n,lemma,نبات
715,07609316-n,lemma,نبات
716,12212361-n,lemma,نبات
717,07707451-n,lemma,نبات
718,00017222-n,lemma,کارخانه
719,03316406-n,lemma,کارخانه
720,04601159-n,lemma,کارخانه
721,05218899-n,lemma,دستگاه
722,02727825-n,lemma,دستگاه
723,05218899-n,lemma,ماشین
724,02727825-n,lemma,ماشین
725,09359631-n,lemma,ماشین
726,00017222-n,lemma,الهه گل
727,08436759-n,lemma,الهه گل
728,00017222-n,lemma,گیا
729,08436759-n,lemma,گیا
730,05221526-n,lemma,جسم
731,13355868-n,lemma,جسم
732,06601327-n,lemma,مفاد
733,03385557-n,lemma,استحکام
734,04745932-n,lemma,استحکام
735,04934546-n,lemma,استحکام
736,04778114-n,lemma,استحکام
737,14890286-n,lemma,استحکام
738,05032351-n,lemma,استحکام
739,14700594-n,lemma,استحکام
740,13561521-n,lemma,استحکام
741,06392935-n,lemma,ماده
742,06314144-n,lemma,ماده
743,06399995-n,lemma,ماده
744,14312172-n,lemma,ماده
745,05922014-n,lemma,ماهیت
746,13931889-n,lemma,امر
747,06601327-n,lemma,اهمیت
748,05920791-n,lemma,اهمیت
749,02645839-v,lemma,مهم بودن
