,Synset,Tipo,Info
96,15227846-n,cmn:lemma,60分钟
97,15211806-n,cmn:lemma,6月
98,15212070-n,cmn:lemma,6月中旬
99,15211806-n,cmn:lemma,6月份
100,03724623-n,cmn:lemma,7号铁头球棒
101,15212167-n,cmn:lemma,7月
102,15212358-n,cmn:lemma,7月中旬
103,15212167-n,cmn:lemma,7月份
104,03267113-n,cmn:lemma,8号黑球
105,03335846-n,cmn:lemma,8字形
106,15212455-n,cmn:lemma,8月
107,15212638-n,cmn:lemma,8月中旬
108,15300051-n,cmn:lemma,911事件
109,15212739-n,cmn:lemma,9月
110,15212739-n,cmn:lemma,9月份
111,02250467-v,cmn:lemma,AA制
112,15027888-n,cmn:lemma,ABO抗体
113,05733361-n,cmn:lemma,ABO血型分类法
114,09191875-n,cmn:lemma,Alabama-River
115,06357078-n,cmn:lemma,ASCII字符集
116,06511242-n,cmn:lemma,ASCII文本
117,14170772-n,cmn:lemma,A型血友病
118,14130661-n,cmn:lemma,A肝炎
119,02813874-n,cmn:lemma,BB猎枪弹
120,02823124-n,cmn:lemma,BP机
121,14170987-n,cmn:lemma,B型血友病
122,02813981-n,cmn:lemma,B电池
123,14130942-n,cmn:lemma,B肝炎
124,03079230-n,cmn:lemma,CD
125,03079494-n,cmn:lemma,CD刻录机
126,02988156-n,cmn:lemma,CD驱动器
127,13578140-n,cmn:lemma,CGS制
128,14732299-n,cmn:lemma,C反应蛋白
129,02988066-n,cmn:lemma,C形夹
130,02987950-n,cmn:lemma,C电池
131,02988066-n,cmn:lemma,C-钳
132,03464053-n,cmn:lemma,G带
133,02147922-a,cmn:lemma,H形状+的
134,03556173-n,cmn:lemma,I形横梁
135,03694761-n,cmn:lemma,L字牌
136,03268553-n,cmn:lemma,L形弯头
137,03268553-n,cmn:lemma,L形弯管
138,02148361-a,cmn:lemma,L形状+的
139,03694761-n,cmn:lemma,L车牌
140,14560253-n,cmn:lemma,O形腿
141,14431169-n,cmn:lemma,O级
142,02592611-a,cmn:lemma,Rh阳性+的
143,02592750-a,cmn:lemma,Rh阴性+的
144,13868515-n,cmn:lemma,S形
145,02841678-a,cmn:lemma,S形+的
146,02841534-a,cmn:lemma,S形曲线+的
147,02150308-a,cmn:lemma,S形状+的
148,03777568-n,cmn:lemma,T型发动机小汽车
149,03777568-n,cmn:lemma,T型车
150,02150569-a,cmn:lemma,Ｔ形+的
151,02986757-n,cmn:lemma,T形台
152,03595614-n,cmn:lemma,T恤
153,02151145-a,cmn:lemma,U形状+的
154,00347087-n,cmn:lemma,U形转弯
155,03042139-n,cmn:lemma,U形钩
156,13905275-n,cmn:lemma,V字形切口
157,02874442-n,cmn:lemma,V字形脱靴器
158,02151438-a,cmn:lemma,V形状+的
159,02151527-a,cmn:lemma,W形状+的
160,02837145-a,cmn:lemma,X光线照相术+的
161,02998438-a,cmn:lemma,X光线照相术+的
162,03145310-a,cmn:lemma,X染色体+的
163,14559983-n,cmn:lemma,X脚
164,14129351-n,cmn:lemma,X-锡特
165,02151616-a,cmn:lemma,Y形状+的
166,13887319-n,cmn:lemma,Z字形
167,02314451-a,cmn:lemma,Z字形+的
168,02699096-n,cmn:lemma,α干扰素
169,02705651-n,cmn:lemma,α-氨基苄青霉素
170,05799761-n,cmn:lemma,α测试
171,14731964-n,cmn:lemma,α球蛋白
172,09194052-n,cmn:lemma,α粒子
173,15033846-n,cmn:lemma,α胎球蛋白
174,14609689-n,cmn:lemma,α萘酚
175,14720692-n,cmn:lemma,α-铁
176,14809247-n,cmn:lemma,β-内啡肽
177,02832652-n,cmn:lemma,β干扰素
178,14656926-n,cmn:lemma,β-氨基乙磺酸
179,14721470-n,cmn:lemma,β-胡萝卜素
180,14730421-n,cmn:lemma,β-萘酚
181,13438521-n,cmn:lemma,β衰变
182,14722056-n,cmn:lemma,β-铁
183,03415083-n,cmn:lemma,γ干扰素
184,14722240-n,cmn:lemma,γ-铁
185,13754008-n,cmn:lemma,π
186,14742028-n,cmn:lemma,ω−3脂肪酸
187,14742028-n,cmn:lemma,Ω3脂肪酸
188,14742271-n,cmn:lemma,Ω6脂肪酸
189,14742271-n,cmn:lemma,Ω-6脂肪酸
190,02186338-a,cmn:lemma,一
191,13763185-n,cmn:lemma,一丁点儿
192,02198891-a,cmn:lemma,一万
193,13751265-n,cmn:lemma,一万
194,02199523-a,cmn:lemma,一万亿
195,02199699-a,cmn:lemma,一万亿
196,13739826-n,cmn:lemma,一万亿分之一
197,13659943-n,cmn:lemma,一万公尺
198,13659943-n,cmn:lemma,一万米
199,15246353-n,cmn:lemma,一下
200,15249636-n,cmn:lemma,一世
201,07959943-n,cmn:lemma,一丛
202,14456586-n,cmn:lemma,一丝不挂
203,00435342-r,cmn:lemma,一丝不苟+地
204,00416553-r,cmn:lemma,一丝不苟+地
205,02085740-a,cmn:lemma,一丝不苟+的
206,02085449-a,cmn:lemma,一丝不苟+的
207,13742980-n,cmn:lemma,一个
208,14525274-n,cmn:lemma,一个地方的风气或特色
209,13861580-n,cmn:lemma,一个平面
210,15169873-n,cmn:lemma,一个星期
211,07959943-n,cmn:lemma,一串
212,13135692-n,cmn:lemma,一串聚花果
213,02668432-a,cmn:lemma,一串葡萄状+的
214,13771290-n,cmn:lemma,一些
215,02267308-a,cmn:lemma,一些
216,13772020-n,cmn:lemma,一些
217,15249636-n,cmn:lemma,一代
218,15290930-n,cmn:lemma,一代
219,02733873-a,cmn:lemma,一代+的
220,00422281-r,cmn:lemma,一件一件+地
221,14611031-n,cmn:lemma,一价酸
222,13286640-n,cmn:lemma,一份
223,01085098-n,cmn:lemma,一份
224,13286524-n,cmn:lemma,一份
225,13289159-n,cmn:lemma,一份利润
226,07578363-n,cmn:lemma,一份食物
227,08180639-n,cmn:lemma,一伙
228,15246353-n,cmn:lemma,一会儿
229,15246853-n,cmn:lemma,一会儿
230,02955996-a,cmn:lemma,一位论派+的
231,14554459-n,cmn:lemma,一侧视力缺失
232,13661163-n,cmn:lemma,一便士的价钱
233,13281641-n,cmn:lemma,一倍半的工资
234,02215567-a,cmn:lemma,一元+的
235,02765640-a,cmn:lemma,一元羧+的
236,02947019-a,cmn:lemma,一元论+的
237,13517080-n,cmn:lemma,一元运算
238,02199699-a,cmn:lemma,一兆
239,13389763-n,cmn:lemma,一先令硬币
240,13768250-n,cmn:lemma,一兜的量
241,13724838-n,cmn:lemma,一公斤
242,13659760-n,cmn:lemma,一公里
243,03010057-n,cmn:lemma,一养老院名
244,01964632-a,cmn:lemma,一再反复的
245,01173038-n,cmn:lemma,一击
246,13583030-n,cmn:lemma,一刀
247,13390626-n,cmn:lemma,一分
248,13810615-n,cmn:lemma,一分子
249,02269286-a,cmn:lemma,一切
250,02269286-a,cmn:lemma,一切+的
251,01445407-v,cmn:lemma,一刺
252,15234942-n,cmn:lemma,一刻钟
253,15228267-n,cmn:lemma,一刻钟
254,13772106-n,cmn:lemma,一剂
255,03225238-n,cmn:lemma,一剂药
256,13772106-n,cmn:lemma,一剂药
257,07956721-n,cmn:lemma,一副扑克牌
258,03505667-n,cmn:lemma,一副耳机
259,01564315-a,cmn:lemma,一动不动+的
260,03167978-n,cmn:lemma,一包毒品
261,13770169-n,cmn:lemma,一匙
262,02866286-n,cmn:lemma,一匹
263,02198752-a,cmn:lemma,一千
264,02864699-a,cmn:lemma,一千+的
265,02198752-a,cmn:lemma,一千+的
266,13751686-n,cmn:lemma,一千万
267,15263283-n,cmn:lemma,一千年
268,02864824-a,cmn:lemma,一千年+的
269,07222230-n,cmn:lemma,一千零一夜
270,13736799-n,cmn:lemma,一半
271,13737089-n,cmn:lemma,一半
272,13356569-n,cmn:lemma,一卷钞票
273,07976936-n,cmn:lemma,一双
274,07985628-n,cmn:lemma,一双
275,02854257-a,cmn:lemma,一双+的
276,07579076-n,cmn:lemma,一口
277,13771034-n,cmn:lemma,一口
278,13768946-n,cmn:lemma,一口袋
279,13769549-n,cmn:lemma,一只鞋的容量
280,15169873-n,cmn:lemma,一周
281,01968503-a,cmn:lemma,一周+的
282,01968503-a,cmn:lemma,一周一次+的
283,15170178-n,cmn:lemma,一周时间
284,12920204-n,cmn:lemma,一品红
285,13621850-n,cmn:lemma,一品脱
286,12862116-n,cmn:lemma,一品香
287,13901490-n,cmn:lemma,一团
288,14500047-n,cmn:lemma,一团糟
289,13936153-n,cmn:lemma,一团糟
290,03135937-a,cmn:lemma,一团糟+的
291,07009808-n,cmn:lemma,一场
292,03366630-n,cmn:lemma,一块地板
293,13767822-n,cmn:lemma,一坛子
294,13683342-n,cmn:lemma,一坦巴拉铸币
295,03349771-n,cmn:lemma,一垒的位置
296,00889472-n,cmn:lemma,一堂课
297,08180639-n,cmn:lemma,一堆
298,13901490-n,cmn:lemma,一堆
299,13767956-n,cmn:lemma,一壶的份量
300,13768154-n,cmn:lemma,一壶的量
301,13777509-n,cmn:lemma,一大堆
302,13775706-n,cmn:lemma,一大批
303,13770310-n,cmn:lemma,一大汤匙
304,13775706-n,cmn:lemma,一大片
305,13250680-n,cmn:lemma,一大笔钱
306,15208540-n,cmn:lemma,一天
307,13966007-n,cmn:lemma,一夫一妻制
308,13966340-n,cmn:lemma,一夫一妻制
309,13965888-n,cmn:lemma,一夫制
310,13966925-n,cmn:lemma,一夫多妻
311,13967089-n,cmn:lemma,一夫多妻
312,13967089-n,cmn:lemma,一夫多妻制
313,02562909-a,cmn:lemma,一头逐渐变尖细+的
314,07996689-n,cmn:lemma,一套
315,13966201-n,cmn:lemma,一妻制
316,13966795-n,cmn:lemma,一妻多夫
317,13966795-n,cmn:lemma,一妻多夫制
318,03361683-n,cmn:lemma,一字螺丝刀
319,00437929-n,cmn:lemma,一字马
320,00336831-a,cmn:lemma,一定+的
321,00583239-a,cmn:lemma,一定+的
322,02224362-a,cmn:lemma,一定尺寸+的
323,02094514-a,cmn:lemma,一定成功+的
324,01967240-a,cmn:lemma,一定时期的
325,13576101-n,cmn:lemma,一定量
326,07976936-n,cmn:lemma,一对
327,07985628-n,cmn:lemma,一对
328,13743605-n,cmn:lemma,一对
329,13773906-n,cmn:lemma,一小杯液体
330,13768064-n,cmn:lemma,一小桶
331,13762178-n,cmn:lemma,一小笔钱
332,03390207-n,cmn:lemma,一小部分
333,15255641-n,cmn:lemma,一局
334,15255804-n,cmn:lemma,一局
335,15256417-n,cmn:lemma,一局
336,02412787-n,cmn:lemma,一岁以上的羊
337,02385214-n,cmn:lemma,一岁崽
338,02385214-n,cmn:lemma,一岁马
339,08240633-n,cmn:lemma,一帮人
340,13766080-n,cmn:lemma,一帽子
341,13614679-n,cmn:lemma,一平方杆
342,15203791-n,cmn:lemma,一年
343,01969150-a,cmn:lemma,一年一次+的
344,01969348-a,cmn:lemma,一年两次的
345,01969348-a,cmn:lemma,一年二次+的
346,12924036-n,cmn:lemma,一年生山靛
347,11552806-n,cmn:lemma,一年生植物
348,00678024-a,cmn:lemma,一年生植物+的
349,01991267-a,cmn:lemma,一心一意+的
350,02180486-a,cmn:lemma,一心一意+的
351,02419159-a,cmn:lemma,一心一意+的
352,00347880-a,cmn:lemma,一成不变+的
353,02506267-a,cmn:lemma,一成不变+的
354,03656231-n,cmn:lemma,一截
355,13654232-n,cmn:lemma,一手宽
356,14299070-n,cmn:lemma,一扭
357,13767350-n,cmn:lemma,一把
358,12918609-n,cmn:lemma,一把伞
359,12818966-n,cmn:lemma,一把抓
360,13583030-n,cmn:lemma,一折
361,13764540-n,cmn:lemma,一抱之量
362,13764540-n,cmn:lemma,一抱的量
363,13656075-n,cmn:lemma,一掌宽
364,13656075-n,cmn:lemma,一掌长
365,02023287-a,cmn:lemma,一文不名+的
366,02023914-a,cmn:lemma,一文不名+的
367,02026197-a,cmn:lemma,一文不名+的
368,13768630-n,cmn:lemma,一斗
369,08257971-n,cmn:lemma,一无所知党
370,00433120-r,cmn:lemma,一无所获+地
371,02334561-a,cmn:lemma,一无所获+的
372,15169873-n,cmn:lemma,一星期
373,15155220-n,cmn:lemma,一昼夜
374,15210045-n,cmn:lemma,一月
375,13772106-n,cmn:lemma,一服
376,13285619-n,cmn:lemma,一期款项
377,00431503-r,cmn:lemma,一本正经+地
378,00359771-r,cmn:lemma,一本正经+地
379,02118379-a,cmn:lemma,一本正经+的
380,12961536-n,cmn:lemma,一朵云
381,01085130-v,cmn:lemma,一杆得分
382,01085130-v,cmn:lemma,一杆进洞
383,13773250-n,cmn:lemma,一杯
384,13766733-n,cmn:lemma,一杯之量
385,13767239-n,cmn:lemma,一杯的容量
386,13768440-n,cmn:lemma,一杯的量
387,12889713-n,cmn:lemma,一柱香
388,02062670-a,cmn:lemma,一样的
389,03350011-n,cmn:lemma,一档
390,13765749-n,cmn:lemma,一桶之量
391,13764764-n,cmn:lemma,一桶之量
392,13768537-n,cmn:lemma,一桶之量
393,13619920-n,cmn:lemma,一桶的量
394,13766547-n,cmn:lemma,一桶的量
395,13774311-n,cmn:lemma,一桶的量
396,03463381-n,cmn:lemma,一楼
397,02068946-a,cmn:lemma,一模一样+的
398,13299248-n,cmn:lemma,一次付清
399,00422281-r,cmn:lemma,一次少量+地
400,13259630-n,cmn:lemma,一次性利润
401,06400271-n,cmn:lemma,一段
402,03656231-n,cmn:lemma,一段
403,15246683-n,cmn:lemma,一段寒冷的气候
404,15246353-n,cmn:lemma,一段时间
405,15113229-n,cmn:lemma,一段时间
406,14767202-n,cmn:lemma,一氧化氮
407,14797641-n,cmn:lemma,一氧化碳
408,14510401-n,cmn:lemma,一氧化碳中毒
409,13768748-n,cmn:lemma,一水壶量
410,14475154-n,cmn:lemma,一流
411,02344381-a,cmn:lemma,一流+的
412,02341864-a,cmn:lemma,一流+的
413,02344672-a,cmn:lemma,一流+的
414,02654752-a,cmn:lemma,一流+的
415,02342196-a,cmn:lemma,一流的
416,03349892-n,cmn:lemma,一流的铺位
417,13769317-n,cmn:lemma,一满勺
418,13769317-n,cmn:lemma,一满斗
419,13619168-n,cmn:lemma,一满杯
420,13769317-n,cmn:lemma,一满铲
421,13769870-n,cmn:lemma,一满铲的量
422,13761407-n,cmn:lemma,一点
423,13762836-n,cmn:lemma,一点
424,00422281-r,cmn:lemma,一点一点+地
425,00410520-r,cmn:lemma,一点也不
426,14585519-n,cmn:lemma,一点儿
427,13770416-n,cmn:lemma,一点心匙
428,02269039-a,cmn:lemma,一点没有+的
429,13761171-n,cmn:lemma,一点点
430,13761801-n,cmn:lemma,一点点
431,13773539-n,cmn:lemma,一点点
432,13773725-n,cmn:lemma,一点点
433,13767146-n,cmn:lemma,一烧瓶
434,03932203-n,cmn:lemma,一片
435,13618629-n,cmn:lemma,一特拉姆
436,13621190-n,cmn:lemma,一特拉姆
437,12807773-n,cmn:lemma,一球悬铃木
438,13767042-n,cmn:lemma,一畚箕
439,02196107-a,cmn:lemma,一百
440,13750415-n,cmn:lemma,一百
441,02196439-a,cmn:lemma,一百一十
442,02196543-a,cmn:lemma,一百一十五
443,02197828-a,cmn:lemma,一百七十
444,02197944-a,cmn:lemma,一百七十五
445,13751533-n,cmn:lemma,一百万
446,15236176-n,cmn:lemma,一百万分之一秒
447,02196891-a,cmn:lemma,一百三十
448,02197007-a,cmn:lemma,一百三十五
449,02198187-a,cmn:lemma,一百九十
450,02196657-a,cmn:lemma,一百二十
451,13750574-n,cmn:lemma,一百二十
452,02196769-a,cmn:lemma,一百二十五
453,02197476-a,cmn:lemma,一百五十五
454,02198069-a,cmn:lemma,一百八十
455,13624705-n,cmn:lemma,一百公升
456,13659604-n,cmn:lemma,一百公尺
457,02197595-a,cmn:lemma,一百六十
458,02197708-a,cmn:lemma,一百六十五
459,15251336-n,cmn:lemma,一百周年庆典
460,15251336-n,cmn:lemma,一百周年庆祝
461,15251336-n,cmn:lemma,一百周年庆祝会
462,15251336-n,cmn:lemma,一百周年纪念
463,02197130-a,cmn:lemma,一百四十
464,02197244-a,cmn:lemma,一百四十五
465,13750504-n,cmn:lemma,一百四十四
466,02998988-a,cmn:lemma,一百年+的
467,13395074-n,cmn:lemma,一百美元钞票
468,02196211-a,cmn:lemma,一百零一
469,02196333-a,cmn:lemma,一百零五
470,13765086-n,cmn:lemma,一盆之量
471,13770926-n,cmn:lemma,一盆的分量
472,13766896-n,cmn:lemma,一盘子
473,13768850-n,cmn:lemma,一盘子的量
474,13982588-n,cmn:lemma,一盘散沙
475,00392782-r,cmn:lemma,一直
476,05934396-n,cmn:lemma,一看
477,02129879-v,cmn:lemma,一看
478,15247110-n,cmn:lemma,一眨眼的功夫
479,02516785-a,cmn:lemma,一眼看出全貌+的
480,02129879-v,cmn:lemma,一瞥
481,02165304-v,cmn:lemma,一瞥
482,00877625-n,cmn:lemma,一瞥
483,05934396-n,cmn:lemma,一瞥
484,02119470-v,cmn:lemma,一瞥
485,15247110-n,cmn:lemma,一瞬间
486,13765531-n,cmn:lemma,一碗东西
487,13765531-n,cmn:lemma,一碗之量
488,14834807-n,cmn:lemma,一碘酪氨酸
489,13766896-n,cmn:lemma,一碟量
490,02955996-a,cmn:lemma,一神论者+的
491,03472937-n,cmn:lemma,一种出租汽车
492,02855701-n,cmn:lemma,一种半统靴
493,03612010-n,cmn:lemma,一种双桅船
494,03594010-n,cmn:lemma,一种双轮马车
495,03615790-n,cmn:lemma,一种反曲刀
496,14058563-n,cmn:lemma,一种变性疾病
497,03256032-n,cmn:lemma,一种大垃圾桶
498,02071028-n,cmn:lemma,一种大海豚
499,03615655-n,cmn:lemma,一种头巾
500,02024185-n,cmn:lemma,一种小鸟
501,03717921-n,cmn:lemma,一种小鸟
502,02712643-n,cmn:lemma,一种推土机
503,02085019-n,cmn:lemma,一种杂种小狗
504,12968309-n,cmn:lemma,一种核盘菌
505,13085747-n,cmn:lemma,一种植物
506,02171164-n,cmn:lemma,一种欧洲甲虫
507,03608661-n,cmn:lemma,一种止泻药
508,03533014-n,cmn:lemma,一种水烟袋
509,03609786-n,cmn:lemma,一种河船
510,02621258-n,cmn:lemma,一种热带鱼
511,02677231-a,cmn:lemma,一种皮肤癌+的
512,02944075-n,cmn:lemma,一种短便服
513,02328429-n,cmn:lemma,一种短耳野兔
514,03253796-n,cmn:lemma,一种粗呢
515,03012373-n,cmn:lemma,一种粗棉布
516,03548195-n,cmn:lemma,一种粗麻布
517,13033879-n,cmn:lemma,一种羊肚菌
518,02801450-n,cmn:lemma,一种老式火炮
519,12903503-n,cmn:lemma,一种茄科毒草
520,03703862-n,cmn:lemma,一种薄棉布
521,03325941-n,cmn:lemma,一种软呢帽
522,02801823-n,cmn:lemma,一种轻钢盔
523,03754014-n,cmn:lemma,一种镇痛剂
524,02488291-n,cmn:lemma,一种长尾猴
525,03111483-n,cmn:lemma,一种长雪茄烟
526,03674842-n,cmn:lemma,一种雕刻品
527,03674946-n,cmn:lemma,一种雕刻品
528,00366355-a,cmn:lemma,一种颜色+的
529,03649161-n,cmn:lemma,一种首饰
530,07676602-n,cmn:lemma,一种香肠
531,03024746-n,cmn:lemma,一种高硬领
532,02064338-n,cmn:lemma,一种鲸鱼
533,02033561-n,cmn:lemma,一种鸟
534,02027492-n,cmn:lemma,一种鸟
535,01333886-a,cmn:lemma,一窍不通的
536,00802136-v,cmn:lemma,一笑置之
537,13331198-n,cmn:lemma,一笔钱
538,14428655-n,cmn:lemma,一等安全等级
539,09756500-n,cmn:lemma,一等水兵
540,13768630-n,cmn:lemma,一筒
541,13765624-n,cmn:lemma,一箱之量
542,13766436-n,cmn:lemma,一箱子
543,13765306-n,cmn:lemma,一箱的容量
544,13765207-n,cmn:lemma,一篮
545,02744323-n,cmn:lemma,一级公路
546,14291173-n,cmn:lemma,一级烧伤
547,13661273-n,cmn:lemma,一美元
548,13395897-n,cmn:lemma,一美元钞票
549,13392262-n,cmn:lemma,一美元银币
550,07959943-n,cmn:lemma,一群
551,07155661-n,cmn:lemma,一群人使用的特定的词汇
552,08274354-n,cmn:lemma,一群士兵
553,07994941-n,cmn:lemma,一群狩猎的动物
554,02475292-a,cmn:lemma,一胎多子+的
555,13767545-n,cmn:lemma,一脑袋的容量
556,01203676-n,cmn:lemma,一致
557,02736106-v,cmn:lemma,一致
558,13811900-n,cmn:lemma,一致
559,13817279-n,cmn:lemma,一致
560,13972505-n,cmn:lemma,一致
561,13972387-n,cmn:lemma,一致
562,00345312-v,cmn:lemma,一致
563,13969243-n,cmn:lemma,一致
564,13811740-n,cmn:lemma,一致
565,13797313-n,cmn:lemma,一致
566,07176804-n,cmn:lemma,一致
567,02700104-v,cmn:lemma,一致
568,02662979-v,cmn:lemma,一致
569,02660442-v,cmn:lemma,一致
570,02658734-v,cmn:lemma,一致
571,02657219-v,cmn:lemma,一致
572,02633534-v,cmn:lemma,一致
573,00805376-v,cmn:lemma,一致
574,02741793-v,cmn:lemma,一致
575,13971065-n,cmn:lemma,一致
576,00361065-r,cmn:lemma,一致+地
577,02064427-a,cmn:lemma,一致+的
578,00552841-a,cmn:lemma,一致+的
579,02475855-a,cmn:lemma,一致+的
580,02378496-a,cmn:lemma,一致+的
581,02072660-a,cmn:lemma,一致+的
582,02063554-a,cmn:lemma,一致+的
583,00784215-a,cmn:lemma,一致+的
584,00577122-a,cmn:lemma,一致+的
585,00553279-a,cmn:lemma,一致+的
586,00576680-a,cmn:lemma,一致+的
587,13972387-n,cmn:lemma,一致同意
588,13971382-n,cmn:lemma,一致性
589,13791122-n,cmn:lemma,一致点
590,01966740-a,cmn:lemma,一致的
591,13971901-n,cmn:lemma,一致的意见
592,13971901-n,cmn:lemma,一致看法
593,13942743-n,cmn:lemma,一般
594,00347346-r,cmn:lemma,一般+地
595,00398528-r,cmn:lemma,一般+地
596,01672607-a,cmn:lemma,一般+的
597,01101391-a,cmn:lemma,一般+的
598,02734016-a,cmn:lemma,一般+的
599,00485711-a,cmn:lemma,一般+的
600,00783840-a,cmn:lemma,一般+的
601,02278513-a,cmn:lemma,一般化+的
602,13295025-n,cmn:lemma,一般年金
603,00433909-r,cmn:lemma,一般所知+地
604,02340710-a,cmn:lemma,一般的
605,00441321-r,cmn:lemma,一般认为
606,03656231-n,cmn:lemma,一节
607,00889472-n,cmn:lemma,一节课
608,13651520-n,cmn:lemma,一英里
609,13770729-n,cmn:lemma,一茶匙容量
610,13770635-n,cmn:lemma,一茶杯之量
611,13770635-n,cmn:lemma,一茶杯容量
612,13770635-n,cmn:lemma,一茶杯的量
613,13769994-n,cmn:lemma,一蜂箱的容量
614,13769206-n,cmn:lemma,一袋子
615,02516785-a,cmn:lemma,一览无遗+的
616,13390040-n,cmn:lemma,一角银币
617,02072493-n,cmn:lemma,一角鲸
618,14543145-n,cmn:lemma,一触即发
619,00576680-a,cmn:lemma,一贯的
620,00461834-r,cmn:lemma,一起
621,09936215-n,cmn:lemma,一起工作的人
622,01993805-v,cmn:lemma,一起走
623,13766166-n,cmn:lemma,一车之量
624,15258694-n,cmn:lemma,一轮投球数
625,01993805-v,cmn:lemma,一道做
626,07557434-n,cmn:lemma,一道菜
627,00007703-r,cmn:lemma,一部分+地
628,13769033-n,cmn:lemma,一锅
629,02304119-a,cmn:lemma,一闪一闪+的
630,02121845-v,cmn:lemma,一阵一阵痛
631,02121845-v,cmn:lemma,一阵刺痛
632,02068324-v,cmn:lemma,一阵阵喷出
633,06621771-n,cmn:lemma,一集
634,02289018-a,cmn:lemma,一音节+的
635,02929749-n,cmn:lemma,丁亚硝酸盐
636,15008025-n,cmn:lemma,丁基
637,15007917-n,cmn:lemma,丁基合成橡胶
638,15007917-n,cmn:lemma,丁基橡胶
639,02181174-v,cmn:lemma,丁当作响
